Date Time,T (degC)
2009-07-02 03:50:00,-1.22
2009-07-02 04:00:00,-1.36
2009-07-02 04:10:00,-1.51
2009-07-02 04:20:00,-1.62
2009-07-02 04:30:00,-1.85
2009-07-02 04:40:00,-2.11
2009-07-02 04:50:00,-2.14
2009-07-02 05:00:00,-2.0
2009-07-02 05:10:00,-2.06
2009-07-02 05:20:00,-2.02
2009-07-02 05:30:00,-2.0
2009-07-02 05:40:00,-1.93
2009-07-02 05:50:00,-2.21
2009-07-02 06:00:00,-2.26
2009-07-02 06:10:00,-2.31
2009-07-02 06:20:00,-2.3
2009-07-02 06:30:00,-2.18
2009-07-02 06:40:00,-2.12
2009-07-02 06:50:00,-2.05
2009-07-02 07:00:00,-1.89
2009-07-02 07:10:00,-1.86
2009-07-02 07:20:00,-1.72
2009-07-02 07:30:00,-1.85
2009-07-02 07:40:00,-2.03
2009-07-02 07:50:00,-1.94
2009-07-02 08:00:00,-1.87
2009-07-02 08:10:00,-1.68
2009-07-02 08:20:00,-1.5
2009-07-02 08:30:00,-1.38
2009-07-02 08:40:00,-1.52
2009-07-02 08:50:00,-1.55
2009-07-02 09:00:00,-1.36
2009-07-02 09:10:00,-1.14
2009-07-02 09:20:00,-0.9
2009-07-02 09:30:00,-0.84
2009-07-02 09:40:00,-0.83
2009-07-02 09:50:00,-0.84
2009-07-02 10:00:00,-0.74
2009-07-02 10:10:00,-0.55
2009-07-02 10:20:00,-0.36
2009-07-02 10:30:00,-0.07
2009-07-02 10:40:00,0.43
2009-07-02 10:50:00,0.81
2009-07-02 11:00:00,1.11
2009-07-02 11:10:00,1.64
2009-07-02 11:20:00,2.18
2009-07-02 11:30:00,2.21
2009-07-02 11:40:00,2.32
2009-07-02 11:50:00,2.5
2009-07-02 12:00:00,2.63
2009-07-02 12:10:00,3.16
2009-07-02 12:20:00,3.34
2009-07-02 12:30:00,3.78
2009-07-02 12:40:00,4.27
2009-07-02 12:50:00,4.86
2009-07-02 13:00:00,5.15
2009-07-02 13:10:00,5.3
2009-07-02 13:20:00,5.13
2009-07-02 13:30:00,5.12
2009-07-02 13:40:00,5.35
2009-07-02 13:50:00,5.56
2009-07-02 14:00:00,5.82
2009-07-02 14:10:00,6.09
2009-07-02 14:20:00,5.85
2009-07-02 14:30:00,5.38
2009-07-02 14:40:00,5.19
2009-07-02 14:50:00,5.16
2009-07-02 15:00:00,4.93
2009-07-02 15:10:00,4.6
2009-07-02 15:20:00,4.3
2009-07-02 15:30:00,4.11
2009-07-02 15:40:00,3.96
2009-07-02 15:50:00,3.9
2009-07-02 16:00:00,3.89
2009-07-02 16:10:00,3.97
2009-07-02 16:20:00,3.97
2009-07-02 16:30:00,3.95
2009-07-02 16:40:00,3.97
2009-07-02 16:50:00,3.82
2009-07-02 17:00:00,3.53
2009-07-02 17:10:00,3.46
2009-07-02 17:20:00,3.37
2009-07-02 17:30:00,3.36
2009-07-02 17:40:00,3.34
2009-07-02 17:50:00,3.16
2009-07-02 18:00:00,3.46
2009-07-02 18:10:00,3.36
2009-07-02 18:20:00,3.2
2009-07-02 18:30:00,3.06
2009-07-02 18:40:00,2.95
2009-07-02 18:50:00,2.99
2009-07-02 19:00:00,3.07
2009-07-02 19:10:00,2.99
2009-07-02 19:20:00,3.03
2009-07-02 19:30:00,3.03
2009-07-02 19:40:00,3.0
2009-07-02 19:50:00,3.05
2009-07-02 20:00:00,3.13
2009-07-02 20:10:00,3.24
2009-07-02 20:20:00,3.32
2009-07-02 20:30:00,3.37
2009-07-02 20:40:00,3.34
2009-07-02 20:50:00,3.23
2009-07-02 21:00:00,3.11
2009-07-02 21:10:00,2.96
2009-07-02 21:20:00,2.83
2009-07-02 21:30:00,2.74
2009-07-02 21:40:00,2.7
2009-07-02 21:50:00,2.7
2009-07-02 22:00:00,2.64
2009-07-02 22:10:00,2.63
2009-07-02 22:20:00,2.57
2009-07-02 22:30:00,2.57
2009-07-02 22:40:00,2.56
2009-07-02 22:50:00,2.5
2009-07-02 23:00:00,2.46
2009-07-02 23:10:00,2.45
2009-07-02 23:20:00,2.5
2009-07-02 23:30:00,2.5
2009-07-02 23:40:00,2.42
2009-07-02 23:50:00,2.28
2009-08-02 00:00:00,2.21
2009-08-02 00:10:00,2.15
2009-08-02 00:20:00,2.09
2009-08-02 00:30:00,1.98
2009-08-02 00:40:00,1.91
2009-08-02 00:50:00,1.95
2009-08-02 01:00:00,1.97
2009-08-02 01:10:00,1.97
2009-08-02 01:20:00,1.97
2009-08-02 01:30:00,1.97
2009-08-02 01:40:00,1.97
2009-08-02 01:50:00,1.94
2009-08-02 02:00:00,1.9
2009-08-02 02:10:00,1.85
2009-08-02 02:20:00,1.79
2009-08-02 02:30:00,1.72
2009-08-02 02:40:00,1.66
2009-08-02 02:50:00,1.63
2009-08-02 03:00:00,1.63
2009-08-02 03:10:00,1.58
2009-08-02 03:20:00,1.52
2009-08-02 03:30:00,1.44
2009-08-02 03:40:00,1.4
2009-08-02 03:50:00,1.37
2009-08-02 04:00:00,1.36
2009-08-02 04:10:00,1.34
2009-08-02 04:20:00,1.37
2009-08-02 04:30:00,1.34
2009-08-02 04:40:00,1.3
2009-08-02 04:50:00,1.3
2009-08-02 05:00:00,1.19
2009-08-02 05:10:00,1.12
2009-08-02 05:20:00,1.1
2009-08-02 05:30:00,1.09
2009-08-02 05:40:00,1.03
2009-08-02 05:50:00,0.99
2009-08-02 06:00:00,0.92
2009-08-02 06:10:00,0.9
2009-08-02 06:20:00,0.85
2009-08-02 06:30:00,0.74
2009-08-02 06:40:00,0.62
2009-08-02 06:50:00,0.47
2009-08-02 07:00:00,0.36
2009-08-02 07:10:00,0.3
2009-08-02 07:20:00,0.23
2009-08-02 07:30:00,0.17
2009-08-02 07:40:00,0.1
2009-08-02 07:50:00,0.07
2009-08-02 08:00:00,0.1
2009-08-02 08:10:00,0.13
2009-08-02 08:20:00,0.21
2009-08-02 08:30:00,0.25
2009-08-02 08:40:00,0.74
2009-08-02 08:50:00,0.62
2009-08-02 09:00:00,0.44
2009-08-02 09:10:00,0.39
2009-08-02 09:20:00,0.47
2009-08-02 09:30:00,0.67
2009-08-02 09:40:00,0.83
2009-08-02 09:50:00,0.89
2009-08-02 10:00:00,0.96
2009-08-02 10:10:00,1.03
2009-08-02 10:20:00,1.09
2009-08-02 10:30:00,1.32
2009-08-02 10:40:00,1.51
2009-08-02 10:50:00,1.6
2009-08-02 11:00:00,1.67
2009-08-02 11:10:00,1.81
2009-08-02 11:20:00,1.75
2009-08-02 11:30:00,2.03
2009-08-02 11:40:00,2.17
2009-08-02 11:50:00,1.85
2009-08-02 12:00:00,2.17
2009-08-02 12:10:00,2.05
2009-08-02 12:20:00,2.31
2009-08-02 12:30:00,2.17
2009-08-02 12:40:00,2.21
2009-08-02 12:50:00,1.94
2009-08-02 13:00:00,1.97
2009-08-02 13:10:00,2.05
2009-08-02 13:20:00,2.12
2009-08-02 13:30:00,1.93
2009-08-02 13:40:00,2.0
2009-08-02 13:50:00,2.13
2009-08-02 14:00:00,2.07
2009-08-02 14:10:00,2.31
2009-08-02 14:20:00,2.46
2009-08-02 14:30:00,3.11
2009-08-02 14:40:00,3.25
2009-08-02 14:50:00,2.99
2009-08-02 15:00:00,2.65
2009-08-02 15:10:00,3.26
2009-08-02 15:20:00,3.93
2009-08-02 15:30:00,4.41
2009-08-02 15:40:00,4.41
2009-08-02 15:50:00,3.99
2009-08-02 16:00:00,3.03
2009-08-02 16:10:00,2.35
2009-08-02 16:20:00,2.05
2009-08-02 16:30:00,1.85
2009-08-02 16:40:00,1.84
2009-08-02 16:50:00,1.74
2009-08-02 17:00:00,1.59
2009-08-02 17:10:00,1.45
2009-08-02 17:20:00,1.31
2009-08-02 17:30:00,1.18
2009-08-02 17:40:00,1.05
2009-08-02 17:50:00,0.92
2009-08-02 18:00:00,0.97
2009-08-02 18:10:00,0.98
2009-08-02 18:20:00,0.89
2009-08-02 18:30:00,0.88
2009-08-02 18:40:00,0.84
2009-08-02 18:50:00,0.84
2009-08-02 19:00:00,0.8
2009-08-02 19:10:00,0.68
2009-08-02 19:20:00,0.63
2009-08-02 19:30:00,0.61
2009-08-02 19:40:00,0.49
2009-08-02 19:50:00,0.34
2009-08-02 20:00:00,0.21
2009-08-02 20:10:00,-0.06
2009-08-02 20:20:00,-0.27
2009-08-02 20:30:00,-0.45
2009-08-02 20:40:00,-0.66
2009-08-02 20:50:00,-0.69
2009-08-02 21:00:00,-0.58
2009-08-02 21:10:00,-0.56
2009-08-02 21:20:00,-0.53
2009-08-02 21:30:00,-0.66
2009-08-02 21:40:00,-0.76
2009-08-02 21:50:00,-0.84
2009-08-02 22:00:00,-0.81
2009-08-02 22:10:00,-0.87
2009-08-02 22:20:00,-0.97
2009-08-02 22:30:00,-1.13
2009-08-02 22:40:00,-1.24
2009-08-02 22:50:00,-1.24
2009-08-02 23:00:00,-1.34
2009-08-02 23:10:00,-1.51
2009-08-02 23:20:00,-1.74
2009-08-02 23:30:00,-1.95
2009-08-02 23:40:00,-1.99
2009-08-02 23:50:00,-2.16
2009-09-02 00:00:00,-2.34
2009-09-02 00:10:00,-2.49
2009-09-02 00:20:00,-2.5
2009-09-02 00:30:00,-2.58
2009-09-02 00:40:00,-2.66
2009-09-02 00:50:00,-2.73
2009-09-02 01:00:00,-2.82
2009-09-02 01:10:00,-2.9
2009-09-02 01:20:00,-3.03
2009-09-02 01:30:00,-2.99
2009-09-02 01:40:00,-2.9
2009-09-02 01:50:00,-3.01
2009-09-02 02:00:00,-2.98
2009-09-02 02:10:00,-2.81
2009-09-02 02:20:00,-2.51
2009-09-02 02:30:00,-2.64
2009-09-02 02:40:00,-2.7
2009-09-02 02:50:00,-2.63
2009-09-02 03:00:00,-2.61
2009-09-02 03:10:00,-2.7
2009-09-02 03:20:00,-2.72
2009-09-02 03:30:00,-2.59
2009-09-02 03:40:00,-2.57
2009-09-02 03:50:00,-2.44
2009-09-02 04:00:00,-2.7
2009-09-02 04:10:00,-2.87
2009-09-02 04:20:00,-2.83
2009-09-02 04:30:00,-2.64
2009-09-02 04:40:00,-2.71
2009-09-02 04:50:00,-2.5
2009-09-02 05:00:00,-2.41
2009-09-02 05:10:00,-2.18
2009-09-02 05:20:00,-2.07
2009-09-02 05:30:00,-2.1
2009-09-02 05:40:00,-2.16
2009-09-02 05:50:00,-2.23
2009-09-02 06:00:00,-2.19
2009-09-02 06:10:00,-2.07
2009-09-02 06:20:00,-2.0
2009-09-02 06:30:00,-1.91
2009-09-02 06:40:00,-1.44
2009-09-02 06:50:00,-1.01
2009-09-02 07:00:00,-0.86
2009-09-02 07:10:00,-0.77
2009-09-02 07:20:00,-0.75
2009-09-02 07:30:00,-0.63
2009-09-02 07:40:00,-0.57
2009-09-02 07:50:00,-0.53
2009-09-02 08:00:00,-0.82
2009-09-02 08:10:00,-1.0
2009-09-02 08:20:00,-1.09
2009-09-02 08:30:00,-0.81
2009-09-02 08:40:00,-0.25
2009-09-02 08:50:00,-0.1
2009-09-02 09:00:00,-0.04
2009-09-02 09:10:00,0.03
2009-09-02 09:20:00,0.08
2009-09-02 09:30:00,0.12
2009-09-02 09:40:00,0.19
2009-09-02 09:50:00,0.31
2009-09-02 10:00:00,0.5
2009-09-02 10:10:00,0.65
2009-09-02 10:20:00,0.72
2009-09-02 10:30:00,0.86
2009-09-02 10:40:00,1.01
2009-09-02 10:50:00,1.26
2009-09-02 11:00:00,1.49
2009-09-02 11:10:00,1.7
2009-09-02 11:20:00,1.76
2009-09-02 11:30:00,1.8
2009-09-02 11:40:00,1.74
2009-09-02 11:50:00,1.78
2009-09-02 12:00:00,2.19
2009-09-02 12:10:00,2.4
2009-09-02 12:20:00,2.35
2009-09-02 12:30:00,2.17
2009-09-02 12:40:00,2.2
2009-09-02 12:50:00,2.3
2009-09-02 13:00:00,2.3
2009-09-02 13:10:00,2.21
2009-09-02 13:20:00,2.12
2009-09-02 13:30:00,2.07
2009-09-02 13:40:00,2.0
2009-09-02 13:50:00,1.96
2009-09-02 14:00:00,2.06
2009-09-02 14:10:00,2.18
2009-09-02 14:20:00,2.07
2009-09-02 14:30:00,2.11
2009-09-02 14:40:00,2.14
2009-09-02 14:50:00,2.26
2009-09-02 15:00:00,3.01
2009-09-02 15:10:00,2.91
2009-09-02 15:20:00,2.51
2009-09-02 15:30:00,2.12
2009-09-02 15:40:00,1.98
2009-09-02 15:50:00,1.97
2009-09-02 16:00:00,1.97
2009-09-02 16:10:00,1.93
2009-09-02 16:20:00,2.0
2009-09-02 16:30:00,2.09
2009-09-02 16:40:00,2.14
2009-09-02 16:50:00,2.07
2009-09-02 17:00:00,1.86
2009-09-02 17:10:00,1.67
2009-09-02 17:20:00,1.49
2009-09-02 17:30:00,1.3
2009-09-02 17:40:00,1.15
2009-09-02 17:50:00,0.99
2009-09-02 18:00:00,0.87
2009-09-02 18:10:00,0.81
2009-09-02 18:20:00,0.72
2009-09-02 18:30:00,0.58
2009-09-02 18:40:00,0.43
2009-09-02 18:50:00,0.27
2009-09-02 19:00:00,0.14
2009-09-02 19:10:00,0.1
2009-09-02 19:20:00,0.09
2009-09-02 19:30:00,-0.01
2009-09-02 19:40:00,-0.12
2009-09-02 19:50:00,-0.26
2009-09-02 20:00:00,-0.34
2009-09-02 20:10:00,-0.47
2009-09-02 20:20:00,-0.36
2009-09-02 20:30:00,-0.38
2009-09-02 20:40:00,-0.47
2009-09-02 20:50:00,-0.55
2009-09-02 21:00:00,-0.57
2009-09-02 21:10:00,-0.53
2009-09-02 21:20:00,-0.5
2009-09-02 21:30:00,-0.47
2009-09-02 21:40:00,-0.39
2009-09-02 21:50:00,-0.38
2009-09-02 22:00:00,-0.44
2009-09-02 22:10:00,-0.51
2009-09-02 22:20:00,-0.62
2009-09-02 22:30:00,-0.56
2009-09-02 22:40:00,-0.43
2009-09-02 22:50:00,-0.44
2009-09-02 23:00:00,-0.38
2009-09-02 23:10:00,-0.41
2009-09-02 23:20:00,-0.37
2009-09-02 23:30:00,-0.34
2009-09-02 23:40:00,-0.28
2009-09-02 23:50:00,-0.17
2009-10-02 00:00:00,-0.13
2009-10-02 00:10:00,-0.1
2009-10-02 00:20:00,-0.12
2009-10-02 00:30:00,-0.21
2009-10-02 00:40:00,-0.36
2009-10-02 00:50:00,-0.49
2009-10-02 01:00:00,-0.57
2009-10-02 01:10:00,-0.67
2009-10-02 01:20:00,-0.64
2009-10-02 01:30:00,-0.55
2009-10-02 01:40:00,-0.42
2009-10-02 01:50:00,-0.35
2009-10-02 02:00:00,-0.23
2009-10-02 02:10:00,-0.17
2009-10-02 02:20:00,-0.25
2009-10-02 02:30:00,-0.49
2009-10-02 02:40:00,-0.64
2009-10-02 02:50:00,-0.73
2009-10-02 03:00:00,-0.83
2009-10-02 03:10:00,-0.9
2009-10-02 03:20:00,-0.9
2009-10-02 03:30:00,-0.9
2009-10-02 03:40:00,-0.9
2009-10-02 03:50:00,-0.9
2009-10-02 04:00:00,-0.85
2009-10-02 04:10:00,-0.79
2009-10-02 04:20:00,-0.69
2009-10-02 04:30:00,-0.6
2009-10-02 04:40:00,-0.45
2009-10-02 04:50:00,-0.21
2009-10-02 05:00:00,0.01
2009-10-02 05:10:00,0.2
2009-10-02 05:20:00,0.7
2009-10-02 05:30:00,1.06
2009-10-02 05:40:00,1.28
2009-10-02 05:50:00,1.35
2009-10-02 06:00:00,1.1
2009-10-02 06:10:00,1.0
2009-10-02 06:20:00,1.3
2009-10-02 06:30:00,1.58
2009-10-02 06:40:00,1.64
2009-10-02 06:50:00,1.66
2009-10-02 07:00:00,2.03
2009-10-02 07:10:00,2.47
2009-10-02 07:20:00,2.69
2009-10-02 07:30:00,2.49
2009-10-02 07:40:00,2.15
2009-10-02 07:50:00,2.22
2009-10-02 08:00:00,2.5
2009-10-02 08:10:00,2.71
2009-10-02 08:20:00,2.83
2009-10-02 08:30:00,2.89
2009-10-02 08:40:00,2.95
2009-10-02 08:50:00,3.14
2009-10-02 09:00:00,3.2
2009-10-02 09:10:00,3.41
2009-10-02 09:20:00,3.77
2009-10-02 09:30:00,3.91
2009-10-02 09:40:00,4.13
2009-10-02 09:50:00,4.29
2009-10-02 10:00:00,4.37
2009-10-02 10:10:00,4.87
2009-10-02 10:20:00,5.37
2009-10-02 10:30:00,5.68
2009-10-02 10:40:00,6.16
2009-10-02 10:50:00,6.2
2009-10-02 11:00:00,6.04
2009-10-02 11:10:00,6.1
2009-10-02 11:20:00,6.22
2009-10-02 11:30:00,6.31
2009-10-02 11:40:00,6.6
2009-10-02 11:50:00,6.72
2009-10-02 12:00:00,6.54
2009-10-02 12:10:00,6.57
2009-10-02 12:20:00,6.71
2009-10-02 12:30:00,6.91
2009-10-02 12:40:00,7.0
2009-10-02 12:50:00,7.04
2009-10-02 13:00:00,7.06
2009-10-02 13:10:00,6.99
2009-10-02 13:20:00,6.91
2009-10-02 13:30:00,6.92
2009-10-02 13:40:00,6.77
2009-10-02 13:50:00,6.52
2009-10-02 14:00:00,6.32
2009-10-02 14:10:00,6.08
2009-10-02 14:20:00,5.84
2009-10-02 14:30:00,5.56
2009-10-02 14:40:00,5.35
2009-10-02 14:50:00,5.29
2009-10-02 15:00:00,5.13
2009-10-02 15:10:00,4.86
2009-10-02 15:20:00,4.74
2009-10-02 15:30:00,4.64
2009-10-02 15:40:00,4.44
2009-10-02 15:50:00,4.3
2009-10-02 16:00:00,4.06
2009-10-02 16:10:00,4.05
2009-10-02 16:20:00,3.99
2009-10-02 16:30:00,3.73
2009-10-02 16:40:00,3.22
2009-10-02 16:50:00,3.11
2009-10-02 17:00:00,3.23
2009-10-02 17:10:00,3.11
2009-10-02 17:20:00,2.99
2009-10-02 17:30:00,2.95
2009-10-02 17:40:00,2.71
2009-10-02 17:50:00,2.39
2009-10-02 18:00:00,2.27
2009-10-02 18:10:00,2.03
2009-10-02 18:20:00,1.8
2009-10-02 18:30:00,1.74
2009-10-02 18:40:00,1.81
2009-10-02 18:50:00,1.94
2009-10-02 19:00:00,2.13
2009-10-02 19:10:00,2.26
2009-10-02 19:20:00,2.32
2009-10-02 19:30:00,2.3
2009-10-02 19:40:00,2.26
2009-10-02 19:50:00,2.09
2009-10-02 20:00:00,1.87
2009-10-02 20:10:00,1.55
2009-10-02 20:20:00,1.46
2009-10-02 20:30:00,1.55
2009-10-02 20:40:00,1.61
2009-10-02 20:50:00,1.76
2009-10-02 21:00:00,1.91
2009-10-02 21:10:00,2.01
2009-10-02 21:20:00,1.93
2009-10-02 21:30:00,1.86
2009-10-02 21:40:00,1.67
2009-10-02 21:50:00,1.42
2009-10-02 22:00:00,1.16
2009-10-02 22:10:00,1.04
2009-10-02 22:20:00,0.76
2009-10-02 22:30:00,0.56
2009-10-02 22:40:00,0.5
2009-10-02 22:50:00,0.57
2009-10-02 23:00:00,0.7
2009-10-02 23:10:00,0.8
2009-10-02 23:20:00,0.84
2009-10-02 23:30:00,0.84
2009-10-02 23:40:00,0.83
2009-10-02 23:50:00,0.81
2009-11-02 00:00:00,0.67
2009-11-02 00:10:00,0.5
2009-11-02 00:20:00,0.34
2009-11-02 00:30:00,0.3
2009-11-02 00:40:00,0.3
2009-11-02 00:50:00,0.34
2009-11-02 01:00:00,0.39
2009-11-02 01:10:00,0.34
2009-11-02 01:20:00,0.26
2009-11-02 01:30:00,0.24
2009-11-02 01:40:00,0.14
2009-11-02 01:50:00,0.07
2009-11-02 02:00:00,0.01
2009-11-02 02:10:00,-0.06
2009-11-02 02:20:00,-0.23
2009-11-02 02:30:00,-0.37
2009-11-02 02:40:00,-0.46
2009-11-02 02:50:00,-0.52
2009-11-02 03:00:00,-0.57
2009-11-02 03:10:00,-0.62
2009-11-02 03:20:00,-0.6
2009-11-02 03:30:00,-0.57
2009-11-02 03:40:00,-0.55
2009-11-02 03:50:00,-0.49
2009-11-02 04:00:00,-0.42
2009-11-02 04:10:00,-0.39
2009-11-02 04:20:00,-0.48
2009-11-02 04:30:00,-0.59
2009-11-02 04:40:00,-0.68
2009-11-02 04:50:00,-0.72
2009-11-02 05:00:00,-0.77
2009-11-02 05:10:00,-0.78
2009-11-02 05:20:00,-0.75
2009-11-02 05:30:00,-0.71
2009-11-02 05:40:00,-0.7
2009-11-02 05:50:00,-0.65
2009-11-02 06:00:00,-0.64
2009-11-02 06:10:00,-0.64
2009-11-02 06:20:00,-0.63
2009-11-02 06:30:00,-0.56
2009-11-02 06:40:00,-0.49
2009-11-02 06:50:00,-0.44
2009-11-02 07:00:00,-0.47
2009-11-02 07:10:00,-0.49
2009-11-02 07:20:00,-0.45
2009-11-02 07:30:00,-0.42
2009-11-02 07:40:00,-0.34
2009-11-02 07:50:00,-0.22
2009-11-02 08:00:00,-0.17
2009-11-02 08:10:00,-0.11
2009-11-02 08:20:00,-0.05
2009-11-02 08:30:00,-0.04
2009-11-02 08:40:00,-0.02
2009-11-02 08:50:00,0.03
2009-11-02 09:00:00,0.03
2009-11-02 09:10:00,0.09
2009-11-02 09:20:00,0.05
2009-11-02 09:30:00,-0.02
2009-11-02 09:40:00,0.05
2009-11-02 09:50:00,0.11
2009-11-02 10:00:00,0.25
2009-11-02 10:10:00,0.36
2009-11-02 10:20:00,0.36
2009-11-02 10:30:00,0.42
2009-11-02 10:40:00,0.56
2009-11-02 10:50:00,0.54
2009-11-02 11:00:00,0.61
2009-11-02 11:10:00,0.67
2009-11-02 11:20:00,0.93
2009-11-02 11:30:00,1.29
2009-11-02 11:40:00,1.78
2009-11-02 11:50:00,1.39
2009-11-02 12:00:00,1.38
2009-11-02 12:10:00,1.56
2009-11-02 12:20:00,1.81
2009-11-02 12:30:00,1.89
2009-11-02 12:40:00,1.52
2009-11-02 12:50:00,0.95
2009-11-02 13:00:00,0.93
2009-11-02 13:10:00,1.0
2009-11-02 13:20:00,1.35
2009-11-02 13:30:00,1.92
2009-11-02 13:40:00,1.5
2009-11-02 13:50:00,1.31
2009-11-02 14:00:00,1.55
2009-11-02 14:10:00,1.37
2009-11-02 14:20:00,0.97
2009-11-02 14:30:00,0.66
2009-11-02 14:40:00,0.76
2009-11-02 14:50:00,0.9
2009-11-02 15:00:00,1.45
2009-11-02 15:10:00,1.59
2009-11-02 15:20:00,1.8
2009-11-02 15:30:00,1.82
2009-11-02 15:40:00,1.79
2009-11-02 15:50:00,1.86
2009-11-02 16:00:00,2.07
2009-11-02 16:10:00,1.89
2009-11-02 16:20:00,1.45
2009-11-02 16:30:00,1.14
2009-11-02 16:40:00,1.1
2009-11-02 16:50:00,1.03
2009-11-02 17:00:00,0.86
2009-11-02 17:10:00,0.59
2009-11-02 17:20:00,0.4
2009-11-02 17:30:00,0.26
2009-11-02 17:40:00,0.14
2009-11-02 17:50:00,0.08
2009-11-02 18:00:00,0.0
2009-11-02 18:10:00,-0.13
2009-11-02 18:20:00,-0.15
2009-11-02 18:30:00,-0.05
2009-11-02 18:40:00,0.03
2009-11-02 18:50:00,0.16
2009-11-02 19:00:00,0.16
2009-11-02 19:10:00,0.03
2009-11-02 19:20:00,-0.09
2009-11-02 19:30:00,-0.07
2009-11-02 19:40:00,0.05
2009-11-02 19:50:00,0.15
2009-11-02 20:00:00,0.17
2009-11-02 20:10:00,0.06
2009-11-02 20:20:00,0.03
2009-11-02 20:30:00,0.04
2009-11-02 20:40:00,0.03
2009-11-02 20:50:00,0.12
2009-11-02 21:00:00,0.16
2009-11-02 21:10:00,0.16
2009-11-02 21:20:00,0.17
2009-11-02 21:30:00,0.17
2009-11-02 21:40:00,0.13
2009-11-02 21:50:00,0.02
2009-11-02 22:00:00,-0.04
2009-11-02 22:10:00,-0.04
2009-11-02 22:20:00,-0.02
2009-11-02 22:30:00,-0.05
2009-11-02 22:40:00,-0.21
2009-11-02 22:50:00,-0.19
2009-11-02 23:00:00,-0.09
2009-11-02 23:10:00,-0.01
2009-11-02 23:20:00,0.03
2009-11-02 23:30:00,-0.02
2009-11-02 23:40:00,-0.13
2009-11-02 23:50:00,-0.2
2009-12-02 00:00:00,-0.27
2009-12-02 00:10:00,-0.28
2009-12-02 00:20:00,-0.24
2009-12-02 00:30:00,-0.24
2009-12-02 00:40:00,-0.3
2009-12-02 00:50:00,-0.29
2009-12-02 01:00:00,-0.3
2009-12-02 01:10:00,-0.37
2009-12-02 01:20:00,-0.4
2009-12-02 01:30:00,-0.51
2009-12-02 01:40:00,-0.86
2009-12-02 01:50:00,-1.09
2009-12-02 02:00:00,-1.11
2009-12-02 02:10:00,-1.14
2009-12-02 02:20:00,-1.17
2009-12-02 02:30:00,-1.17
2009-12-02 02:40:00,-1.17
2009-12-02 02:50:00,-1.17
2009-12-02 03:00:00,-1.17
2009-12-02 03:10:00,-1.24
2009-12-02 03:20:00,-1.24
2009-12-02 03:30:00,-1.27
2009-12-02 03:40:00,-1.34
2009-12-02 03:50:00,-1.39
2009-12-02 04:00:00,-1.44
2009-12-02 04:10:00,-1.56
2009-12-02 04:20:00,-1.69
2009-12-02 04:30:00,-1.8
2009-12-02 04:40:00,-1.94
2009-12-02 04:50:00,-2.04
2009-12-02 05:00:00,-2.2
2009-12-02 05:10:00,-2.34
2009-12-02 05:20:00,-2.38
2009-12-02 05:30:00,-2.44
2009-12-02 05:40:00,-2.48
2009-12-02 05:50:00,-2.52
2009-12-02 06:00:00,-2.61
2009-12-02 06:10:00,-2.8
2009-12-02 06:20:00,-2.99
2009-12-02 06:30:00,-3.1
2009-12-02 06:40:00,-3.05
2009-12-02 06:50:00,-2.98
2009-12-02 07:00:00,-2.97
2009-12-02 07:10:00,-3.04
2009-12-02 07:20:00,-3.0
2009-12-02 07:30:00,-3.04
2009-12-02 07:40:00,-3.04
2009-12-02 07:50:00,-3.04
2009-12-02 08:00:00,-3.04
2009-12-02 08:10:00,-3.0
2009-12-02 08:20:00,-2.96
2009-12-02 08:30:00,-2.87
2009-12-02 08:40:00,-2.84
2009-12-02 08:50:00,-2.89
2009-12-02 09:00:00,-2.78
2009-12-02 09:10:00,-2.79
2009-12-02 09:20:00,-2.8
2009-12-02 09:30:00,-2.95
2009-12-02 09:40:00,-2.91
2009-12-02 09:50:00,-2.39
2009-12-02 10:00:00,-1.43
2009-12-02 10:10:00,-0.89
2009-12-02 10:20:00,-1.37
2009-12-02 10:30:00,-1.47
2009-12-02 10:40:00,-1.01
2009-12-02 10:50:00,-0.53
2009-12-02 11:00:00,-0.74
2009-12-02 11:10:00,-0.81
2009-12-02 11:20:00,-0.88
2009-12-02 11:30:00,-0.57
2009-12-02 11:40:00,-0.77
2009-12-02 11:50:00,-0.16
2009-12-02 12:00:00,-0.1
2009-12-02 12:10:00,-0.42
2009-12-02 12:20:00,-0.66
2009-12-02 12:30:00,-0.23
2009-12-02 12:40:00,-0.06
2009-12-02 12:50:00,-0.22
2009-12-02 13:00:00,-0.52
2009-12-02 13:10:00,0.29
2009-12-02 13:20:00,0.38
2009-12-02 13:30:00,0.8
2009-12-02 13:40:00,0.49
2009-12-02 13:50:00,0.44
2009-12-02 14:00:00,0.75
2009-12-02 14:10:00,0.3
2009-12-02 14:20:00,0.06
2009-12-02 14:30:00,0.34
2009-12-02 14:40:00,0.84
2009-12-02 14:50:00,1.34
2009-12-02 15:00:00,1.44
2009-12-02 15:10:00,0.78
2009-12-02 15:20:00,0.39
2009-12-02 15:30:00,1.06
2009-12-02 15:40:00,1.03
2009-12-02 15:50:00,0.42
2009-12-02 16:00:00,-0.14
2009-12-02 16:10:00,-0.4
2009-12-02 16:20:00,-0.29
2009-12-02 16:30:00,-0.35
2009-12-02 16:40:00,-0.46
2009-12-02 16:50:00,-0.74
2009-12-02 17:00:00,-1.06
2009-12-02 17:10:00,-1.39
2009-12-02 17:20:00,-1.58
2009-12-02 17:30:00,-1.71
